Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,month,day,hour,minute
50,0,23.0,37.0,20,39,23,36,20,38,19,43.0,7.0,52,19,34.0,22,47,19,40.0,7,756,95,2.0,23.0,6.0,4,30,0,10
40,0,23.0,37.0,20,39,23,37,20,38,19,43.0,7.0,52,19,34.0,22,47,19,40.0,7,756,95,2.0,24.0,6.0,4,30,0,20
60,0,22.0,37.0,20,39,23,37,20,38,19,43.0,7.0,52,19,34.0,22,47,19,40.0,7,756,96,2.0,24.0,6.0,4,30,0,30
50,0,22.0,37.0,20,39,23,37,20,38,19,43.0,7.0,52,19,34.0,22,47,19,40.0,7,757,96,2.0,24.0,6.0,4,30,0,40
60,0,22.0,37.0,20,39,23,37,20,38,19,43.0,7.0,52,19,34.0,22,47,19,40.0,7,757,96,2.0,25.0,6.0,4,30,0,50
50,0,22.0,37.0,20,39,23,37,20,38,19,43.0,7.0,52,19,34.0,22,47,19,40.0,7,757,96,2.0,25.0,6.0,4,30,1,0
50,0,22.0,37.0,20,39,23,37,20,38,19,43.0,6.0,52,19,34.0,22,47,19,40.0,7,757,96,2.0,28.0,6.0,4,30,1,10
40,0,22.0,37.0,20,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,47,19,40.0,7,757,96,2.0,30.0,6.0,4,30,1,20
50,0,22.0,37.0,20,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,47,19,40.0,6,757,96,2.0,32.0,6.0,4,30,1,30
40,0,22.0,37.0,20,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,47,19,40.0,6,757,95,2.0,35.0,6.0,4,30,1,40
30,0,22.0,37.0,20,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,47,19,40.0,6,757,95,2.0,38.0,6.0,4,30,1,50
40,0,22.0,37.0,20,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,47,19,41.0,6,757,95,2.0,40.0,6.0,4,30,2,0
30,0,22.0,37.0,20,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,47,19,41.0,6,757,95,2.0,37.0,6.0,4,30,2,10
40,0,22.0,37.0,19,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,47,19,41.0,6,757,95,2.0,34.0,6.0,4,30,2,20
60,0,22.0,37.0,19,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,46,19,41.0,6,757,96,2.0,32.0,5.0,4,30,2,30
50,0,22.0,37.0,19,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,46,19,41.0,6,757,96,2.0,29.0,5.0,4,30,2,40
50,0,22.0,37.0,19,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,46,19,41.0,6,757,96,2.0,26.0,5.0,4,30,2,50
40,0,22.0,37.0,19,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,46,19,41.0,6,757,96,2.0,23.0,5.0,4,30,3,0
50,0,22.0,37.0,19,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,46,19,41.0,6,757,96,2.0,24.0,5.0,4,30,3,10
40,0,22.0,37.0,19,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,46,19,41.0,6,757,96,2.0,25.0,5.0,4,30,3,20
60,0,22.0,37.0,19,40,23,37,20,38,19,43.0,6.0,52,19,34.0,22,46,19,41.0,5,757,96,2.0,26.0,5.0,4,30,3,30
60,0,22.0,37.0,19,40,23,37,20,38,19,43.0,5.0,52,19,34.0,22,46,19,41.0,5,757,97,2.0,27.0,5.0,4,30,3,40
60,0,22.0,37.0,19,40,23,37,19,38,19,43.0,5.0,52,19,34.0,22,46,19,41.0,5,757,97,2.0,28.0,5.0,4,30,3,50
60,0,22.0,37.0,19,40,23,37,19,38,19,43.0,5.0,52,19,34.0,22,45,19,41.0,5,757,97,2.0,29.0,5.0,4,30,4,0
60,0,22.0,37.0,19,40,23,37,19,38,19,43.0,5.0,52,19,34.0,22,45,19,41.0,5,757,97,2.0,31.0,5.0,4,30,4,10
40,0,22.0,37.0,19,40,23,37,19,38,19,43.0,5.0,52,19,34.0,21,45,19,41.0,5,757,96,2.0,33.0,4.0,4,30,4,20
50,0,22.0,37.0,19,40,23,37,19,38,19,43.0,5.0,52,19,34.0,21,45,19,41.0,5,756,96,2.0,34.0,4.0,4,30,4,30
50,0,22.0,37.0,19,40,23,37,19,38,19,43.0,5.0,52,19,34.0,22,45,19,41.0,5,757,96,1.0,36.0,4.0,4,30,4,40
50,0,22.0,37.0,19,40,23,37,19,38,19,43.0,5.0,52,19,34.0,21,45,19,41.0,5,757,95,1.0,38.0,4.0,4,30,4,50
60,0,22.0,37.0,19,40,23,37,19,38,19,43.0,5.0,53,19,34.0,21,45,19,41.0,5,757,95,1.0,40.0,4.0,4,30,5,0
50,0,22.0,37.0,19,40,23,37,19,38,19,43.0,5.0,53,19,34.0,21,45,19,41.0,5,757,95,1.0,40.0,4.0,4,30,5,10
60,0,22.0,37.0,19,40,23,37,19,38,19,43.0,5.0,53,19,34.0,21,45,19,41.0,5,757,95,1.0,40.0,4.0,4,30,5,20
50,0,22.0,37.0,19,40,23,37,19,38,19,49.0,5.0,53,19,34.0,21,45,19,41.0,5,757,96,1.0,40.0,4.0,4,30,5,30
60,0,22.0,37.0,19,40,23,37,19,38,19,43.0,5.0,53,19,34.0,21,45,19,41.0,5,757,96,1.0,40.0,4.0,4,30,5,40
50,0,22.0,37.0,19,40,23,37,19,38,19,43.0,5.0,53,19,34.0,21,45,19,41.0,5,757,96,1.0,40.0,4.0,4,30,5,50
50,0,21.0,38.0,19,41,23,36,20,38,20,47.0,5.0,36,20,32.0,22,38,19,38.0,5,763,82,3.0,40.0,2.0,4,30,11,0
40,0,21.0,38.0,19,41,23,36,20,38,20,47.0,5.0,36,20,32.0,22,38,19,38.0,5,763,83,3.0,40.0,2.0,4,30,11,10
20,0,21.0,38.0,19,41,23,36,20,38,20,47.0,5.0,36,20,32.0,22,39,19,38.0,5,763,83,3.0,40.0,2.0,4,30,11,20
40,0,21.0,38.0,19,41,23,36,20,38,20,47.0,5.0,37,20,32.0,22,39,19,38.0,5,764,84,2.0,40.0,2.0,4,30,11,30
30,0,21.0,38.0,18,41,23,36,20,38,20,47.0,5.0,38,20,32.0,22,40,19,38.0,5,764,85,2.0,40.0,2.0,4,30,11,40
70,0,21.0,38.0,18,41,23,36,20,38,20,47.0,5.0,40,20,32.0,22,40,19,38.0,4,764,85,2.0,40.0,2.0,4,30,11,50
50,0,21.0,38.0,18,41,23,36,20,38,20,47.0,5.0,40,20,32.0,22,40,19,38.0,4,764,86,2.0,40.0,2.0,5,1,0,0
60,0,21.0,38.0,18,42,23,36,20,38,20,47.0,5.0,40,20,32.0,22,40,19,38.0,4,764,86,2.0,38.0,2.0,5,1,0,10
50,0,21.0,38.0,18,42,23,36,20,38,20,47.0,5.0,40,20,32.0,22,41,19,38.0,4,764,87,2.0,36.0,2.0,5,1,0,20
50,0,21.0,38.0,18,42,23,36,20,38,20,47.0,5.0,41,20,32.0,22,41,19,38.0,4,764,87,2.0,34.0,2.0,5,1,0,30
60,0,21.0,38.0,18,42,23,36,20,38,20,47.0,5.0,42,20,32.0,22,42,19,39.0,4,764,87,3.0,33.0,2.0,5,1,0,40
40,0,21.0,38.0,18,42,23,36,20,37,20,47.0,5.0,42,20,32.0,22,42,19,39.0,4,764,88,3.0,31.0,2.0,5,1,0,50
60,0,21.0,38.0,18,42,23,37,20,37,19,47.0,5.0,42,19,32.0,22,42,19,39.0,4,764,88,3.0,29.0,2.0,5,1,1,0
50,0,21.0,38.0,18,42,23,36,20,37,19,47.0,4.0,42,19,32.0,22,42,19,39.0,4,764,88,3.0,28.0,2.0,5,1,1,10
60,0,21.0,38.0,18,42,23,36,20,37,19,47.0,4.0,43,19,32.0,22,42,19,39.0,4,764,89,3.0,28.0,2.0,5,1,1,20
50,0,21.0,38.0,18,42,23,37,20,37,19,47.0,4.0,43,19,32.0,22,42,19,39.0,4,764,89,3.0,28.0,2.0,5,1,1,30
60,0,21.0,38.0,18,42,23,37,20,37,19,47.0,4.0,43,19,32.0,22,43,19,40.0,4,764,89,3.0,27.0,2.0,5,1,1,40
50,0,21.0,38.0,18,42,23,37,20,37,19,47.0,3.0,44,19,32.0,22,43,19,40.0,4,764,90,3.0,26.0,2.0,5,1,1,50
40,0,21.0,38.0,18,42,23,37,20,37,19,47.0,3.0,45,19,32.0,22,43,19,40.0,4,764,90,3.0,26.0,2.0,5,1,2,0
50,0,21.0,38.0,18,42,23,37,20,37,19,47.0,3.0,46,19,32.0,22,43,19,40.0,7,764,90,3.0,26.0,2.0,5,1,2,10
40,0,21.0,38.0,18,42,23,37,20,37,19,47.0,3.0,55,19,32.0,22,42,19,40.0,4,764,91,3.0,25.0,2.0,5,1,2,20
50,0,21.0,38.0,18,42,23,37,20,37,19,47.0,3.0,48,19,32.0,22,42,19,40.0,4,764,91,3.0,25.0,2.0,5,1,2,30
50,0,21.0,38.0,18,42,23,37,20,37,19,47.0,3.0,48,19,32.0,22,42,19,40.0,4,764,91,3.0,25.0,2.0,5,1,2,40
60,0,21.0,38.0,18,42,23,37,20,37,19,47.0,3.0,50,19,32.0,22,42,19,40.0,4,764,92,3.0,24.0,2.0,5,1,2,50
50,0,21.0,38.0,18,42,23,37,19,37,19,47.0,3.0,49,19,32.0,22,42,19,41.0,4,764,92,3.0,24.0,2.0,5,1,3,0
60,0,21.0,38.0,18,42,23,37,19,37,19,47.0,3.0,48,19,32.0,22,42,19,41.0,3,764,92,3.0,24.0,2.0,5,1,3,10
40,0,21.0,38.0,18,42,23,37,19,37,19,46.0,3.0,49,19,32.0,22,42,19,41.0,3,764,92,3.0,23.0,2.0,5,1,3,20
20,0,21.0,38.0,18,42,23,37,19,37,19,46.0,3.0,49,19,32.0,22,42,19,41.0,3,764,92,2.0,22.0,2.0,5,1,3,30
40,0,21.0,38.0,18,42,23,37,19,37,19,46.0,2.0,49,19,32.0,22,42,19,41.0,3,764,93,2.0,22.0,2.0,5,1,3,40
40,0,21.0,38.0,18,42,23,37,19,37,19,46.0,2.0,49,19,32.0,22,42,19,41.0,3,764,93,2.0,22.0,2.0,5,1,3,50
50,0,21.0,38.0,18,42,23,37,19,37,19,46.0,2.0,50,19,32.0,22,42,19,41.0,3,764,93,2.0,21.0,2.0,5,1,4,0
50,0,21.0,38.0,18,42,23,37,19,37,19,46.0,2.0,50,19,32.0,22,42,19,41.0,3,764,94,2.0,28.0,2.0,5,1,4,10
60,0,21.0,38.0,18,42,23,37,19,37,19,46.0,2.0,50,19,32.0,22,42,19,41.0,3,764,94,2.0,35.0,2.0,5,1,4,20
50,0,21.0,38.0,18,42,23,37,19,37,19,46.0,2.0,51,19,32.0,22,42,19,41.0,3,764,94,2.0,42.0,2.0,5,1,4,30
60,0,21.0,38.0,18,42,23,37,19,37,19,46.0,3.0,52,19,32.0,22,42,19,41.0,2,764,95,2.0,49.0,2.0,5,1,4,40
50,0,21.0,38.0,18,42,23,37,19,37,19,46.0,3.0,52,19,32.0,22,42,19,41.0,2,756,96,2.0,56.0,2.0,5,1,4,50
50,0,21.0,38.0,18,42,23,37,19,37,19,46.0,3.0,52,19,32.0,22,42,19,41.0,2,764,96,2.0,63.0,2.0,5,1,5,0
50,0,20.0,38.0,18,42,23,37,19,37,19,46.0,2.0,51,19,32.0,22,42,19,41.0,2,765,96,2.0,63.0,1.0,5,1,5,20
50,0,20.0,38.0,17,42,23,37,19,37,19,46.0,2.0,51,19,32.0,22,42,19,41.0,2,765,96,2.0,63.0,1.0,5,1,5,30
60,0,20.0,38.0,17,42,23,37,19,37,19,46.0,2.0,52,19,32.0,22,42,19,41.0,2,765,95,2.0,63.0,1.0,5,1,5,40
50,0,20.0,38.0,17,42,23,37,19,37,19,46.0,3.0,53,19,32.0,22,42,19,41.0,2,765,95,2.0,63.0,1.0,5,1,5,50
40,0,22.0,35.0,20,36,22,36,21,34,20,54.0,5.0,12,20,29.0,24,40,20,38.0,7,766,69,2.0,40.0,2.0,5,1,11,0
30,0,22.0,35.0,20,36,22,36,21,34,20,53.0,5.0,13,20,29.0,24,40,20,38.0,7,766,69,2.0,40.0,1.0,5,1,11,10
50,0,22.0,35.0,20,37,22,36,21,34,20,53.0,5.0,14,20,29.0,24,40,20,38.0,7,766,69,2.0,40.0,1.0,5,1,11,20
60,0,22.0,35.0,20,37,22,36,21,34,20,52.0,5.0,15,20,29.0,24,40,20,38.0,7,766,69,2.0,40.0,1.0,5,1,11,30
60,0,22.0,35.0,20,37,22,36,21,34,20,52.0,5.0,15,20,29.0,24,41,20,38.0,7,766,69,1.0,40.0,1.0,5,1,11,40
50,0,22.0,35.0,20,37,22,36,21,34,20,52.0,5.0,16,20,29.0,24,41,20,38.0,6,766,69,1.0,40.0,1.0,5,1,11,50
50,0,22.0,35.0,19,37,22,36,21,34,20,51.0,5.0,17,19,29.0,23,41,20,38.0,6,766,69,1.0,40.0,1.0,5,2,0,0
50,0,22.0,35.0,19,37,22,36,21,34,20,51.0,5.0,17,19,29.0,23,41,20,38.0,6,766,70,1.0,40.0,1.0,5,2,0,10
60,0,22.0,35.0,19,37,22,36,21,34,20,51.0,4.0,17,19,29.0,23,41,20,39.0,6,766,70,1.0,40.0,1.0,5,2,0,20
50,0,22.0,35.0,19,37,22,36,21,34,20,51.0,4.0,17,20,29.0,23,41,20,39.0,6,766,71,1.0,40.0,1.0,5,2,0,30
60,0,22.0,35.0,19,37,22,36,21,34,20,51.0,5.0,17,19,29.0,23,42,20,39.0,6,766,72,1.0,40.0,1.0,5,2,0,40
60,0,22.0,35.0,19,37,22,36,21,34,20,50.0,5.0,18,20,29.0,23,42,20,39.0,6,766,72,1.0,40.0,1.0,5,2,0,50
60,0,22.0,35.0,19,37,22,36,21,34,20,50.0,4.0,18,19,29.0,23,42,20,39.0,6,766,73,1.0,40.0,1.0,5,2,1,0
50,0,22.0,36.0,19,37,22,36,21,34,20,50.0,4.0,18,19,29.0,23,43,20,39.0,5,766,75,1.0,40.0,1.0,5,2,1,10
50,0,22.0,36.0,19,37,22,36,21,34,20,50.0,4.0,19,19,29.0,23,43,20,39.0,5,766,78,1.0,40.0,1.0,5,2,1,20
50,0,22.0,36.0,19,38,22,36,21,34,20,50.0,4.0,19,19,29.0,23,43,20,39.0,5,766,80,1.0,40.0,1.0,5,2,1,30
50,0,22.0,36.0,19,38,22,36,21,34,20,49.0,4.0,20,19,29.0,23,43,20,39.0,4,766,82,1.0,40.0,1.0,5,2,1,40
50,0,22.0,36.0,19,38,22,36,21,34,20,49.0,3.0,22,19,29.0,23,43,20,39.0,4,766,85,1.0,40.0,2.0,5,2,1,50
20,0,22.0,36.0,19,38,22,36,21,34,20,49.0,3.0,23,19,29.0,23,43,20,39.0,4,766,87,1.0,40.0,2.0,5,2,2,0
40,0,22.0,36.0,19,38,22,36,21,34,20,49.0,3.0,24,19,29.0,23,43,20,39.0,4,766,87,1.0,40.0,2.0,5,2,2,10
30,0,22.0,36.0,19,38,22,36,21,34,20,49.0,3.0,25,19,29.0,23,43,20,39.0,4,766,87,1.0,40.0,2.0,5,2,2,20
50,0,22.0,36.0,19,38,22,36,21,34,20,49.0,3.0,26,19,29.0,23,42,20,39.0,4,766,87,1.0,40.0,2.0,5,2,2,30
60,0,22.0,36.0,19,38,22,36,21,34,20,48.0,3.0,27,19,29.0,23,42,20,39.0,4,766,87,1.0,40.0,2.0,5,2,2,40
40,0,22.0,36.0,19,38,22,36,21,34,20,48.0,3.0,29,19,29.0,23,42,20,39.0,3,766,87,1.0,40.0,1.0,5,2,2,50
50,0,22.0,36.0,18,38,22,36,20,34,20,48.0,3.0,30,19,30.0,23,42,20,39.0,3,766,87,1.0,40.0,1.0,5,2,3,0
50,0,22.0,36.0,18,38,22,36,20,34,20,48.0,3.0,30,19,30.0,23,42,20,39.0,3,765,88,1.0,40.0,1.0,5,2,3,10
50,0,22.0,36.0,18,38,22,36,20,34,20,48.0,2.0,31,19,30.0,23,42,20,39.0,3,765,89,1.0,40.0,1.0,5,2,3,20
60,0,21.0,36.0,18,38,22,36,20,34,20,48.0,2.0,32,19,30.0,23,42,20,39.0,3,765,90,1.0,40.0,1.0,5,2,3,30
60,0,21.0,36.0,18,38,22,36,20,34,20,48.0,2.0,34,19,30.0,23,42,20,40.0,2,765,91,1.0,40.0,1.0,5,2,3,40
50,0,21.0,36.0,18,38,22,36,20,34,20,48.0,2.0,34,19,30.0,23,42,20,40.0,2,765,92,1.0,40.0,1.0,5,2,3,50
50,0,21.0,36.0,18,38,22,36,20,34,20,47.0,2.0,34,19,30.0,23,42,20,40.0,2,765,93,1.0,40.0,1.0,5,2,4,0
50,0,21.0,36.0,18,38,22,36,20,34,20,47.0,2.0,35,19,30.0,23,42,20,40.0,2,765,92,1.0,38.0,1.0,5,2,4,10
50,0,21.0,36.0,18,38,22,36,20,34,20,47.0,2.0,36,19,30.0,23,42,20,40.0,2,765,92,1.0,36.0,1.0,5,2,4,20
50,0,21.0,36.0,18,38,22,36,20,34,20,47.0,2.0,36,19,30.0,23,42,20,40.0,2,765,91,1.0,34.0,1.0,5,2,4,30
60,0,21.0,36.0,18,38,22,36,20,34,20,47.0,2.0,36,19,30.0,22,42,20,40.0,2,765,90,1.0,32.0,1.0,5,2,4,40
50,0,21.0,36.0,18,38,22,36,20,34,20,47.0,1.0,36,19,30.0,22,42,20,40.0,2,765,90,1.0,30.0,1.0,5,2,4,50
70,0,21.0,36.0,18,38,22,36,20,34,20,47.0,1.0,37,19,30.0,22,42,20,40.0,2,765,89,1.0,28.0,1.0,5,2,5,0
70,0,21.0,36.0,18,39,22,36,20,34,20,47.0,1.0,38,19,30.0,22,42,20,40.0,2,765,89,1.0,28.0,1.0,5,2,5,10
40,0,21.0,36.0,18,39,22,36,20,34,20,46.0,1.0,38,19,30.0,22,42,20,40.0,2,765,90,1.0,28.0,1.0,5,2,5,20
40,0,21.0,36.0,18,40,22,36,20,34,20,46.0,1.0,38,19,30.0,22,42,20,40.0,2,765,90,1.0,28.0,1.0,5,2,5,30
60,0,23.0,39.0,21,40,23,38,23,39,20,50.0,11.0,35,21,40.0,24,45,20,40.0,12,760,84,3.0,40.0,9.0,5,2,11,0
70,0,22.0,39.0,21,40,23,38,23,39,20,50.0,11.0,37,21,40.0,24,46,20,40.0,12,760,85,3.0,40.0,9.0,5,2,11,10
50,0,22.0,39.0,21,40,23,38,23,39,20,50.0,11.0,38,21,40.0,24,46,20,40.0,12,760,85,3.0,40.0,9.0,5,2,11,20
50,0,22.0,39.0,21,40,23,38,23,39,20,50.0,11.0,39,21,40.0,24,46,20,40.0,11,760,86,3.0,40.0,9.0,5,2,11,30
50,0,22.0,39.0,21,40,23,38,23,39,20,50.0,11.0,39,21,40.0,24,46,20,40.0,11,760,87,3.0,40.0,9.0,5,2,11,40
50,0,22.0,39.0,21,40,23,38,23,39,20,50.0,11.0,40,21,40.0,23,46,20,40.0,11,760,87,3.0,40.0,9.0,5,2,11,50
40,0,22.0,39.0,21,40,23,38,23,39,20,50.0,11.0,41,21,40.0,23,46,20,40.0,11,760,88,3.0,40.0,9.0,5,3,0,0
60,0,22.0,39.0,21,40,23,38,23,39,20,50.0,11.0,44,21,40.0,23,46,20,40.0,11,760,88,3.0,38.0,9.0,5,3,0,10
60,0,22.0,39.0,21,40,23,38,23,39,20,50.0,11.0,45,21,40.0,23,46,20,41.0,11,760,88,3.0,36.0,9.0,5,3,0,20
60,0,22.0,39.0,21,41,23,38,23,39,20,50.0,11.0,45,21,41.0,23,46,20,41.0,11,760,88,4.0,34.0,9.0,5,3,0,30
60,0,22.0,39.0,21,41,23,38,23,39,20,50.0,11.0,47,21,41.0,23,46,20,41.0,11,760,88,4.0,32.0,9.0,5,3,0,40
50,0,22.0,39.0,20,41,23,38,23,39,20,50.0,12.0,50,21,41.0,23,46,20,41.0,12,760,88,4.0,30.0,10.0,5,3,0,50
40,0,22.0,39.0,20,41,23,38,22,39,20,50.0,12.0,51,21,41.0,23,46,20,41.0,12,760,88,4.0,28.0,10.0,5,3,1,0
20,0,22.0,39.0,20,41,23,38,22,39,20,50.0,11.0,53,21,41.0,23,46,20,41.0,12,760,89,4.0,32.0,10.0,5,3,1,10
30,0,22.0,40.0,20,41,23,38,22,39,20,50.0,11.0,52,21,41.0,23,46,20,41.0,11,760,90,5.0,36.0,10.0,5,3,1,20
30,0,22.0,40.0,20,41,23,38,22,39,20,50.0,11.0,50,21,41.0,23,46,20,42.0,11,760,92,5.0,40.0,10.0,5,3,1,30
50,0,22.0,40.0,20,42,23,38,22,39,20,50.0,11.0,48,21,41.0,23,46,20,42.0,11,760,93,5.0,45.0,10.0,5,3,1,40
60,0,22.0,40.0,20,42,23,38,22,39,20,50.0,11.0,47,21,41.0,23,46,20,42.0,11,760,94,6.0,49.0,10.0,5,3,1,50
60,0,22.0,40.0,20,42,23,38,22,39,20,50.0,10.0,45,21,41.0,23,46,20,42.0,11,760,95,6.0,53.0,10.0,5,3,2,0
60,0,22.0,40.0,20,42,23,38,22,39,20,50.0,10.0,45,21,41.0,23,46,20,42.0,11,760,94,6.0,51.0,10.0,5,3,2,10
60,0,22.0,40.0,20,42,23,38,22,39,20,50.0,9.0,46,21,41.0,23,46,20,42.0,11,760,92,6.0,49.0,9.0,5,3,2,20
50,0,22.0,40.0,20,42,23,38,22,39,20,50.0,9.0,46,21,41.0,23,46,20,42.0,11,760,90,6.0,46.0,9.0,5,3,2,30
50,0,22.0,40.0,20,42,23,38,22,38,20,50.0,9.0,47,21,40.0,23,46,20,42.0,10,760,89,7.0,44.0,9.0,5,3,2,40
40,0,22.0,40.0,20,42,23,38,22,38,20,50.0,8.0,48,21,40.0,23,46,20,42.0,10,760,88,7.0,42.0,8.0,5,3,2,50
50,0,22.0,40.0,20,42,23,38,22,38,20,50.0,8.0,49,21,40.0,23,46,20,42.0,10,760,86,7.0,40.0,8.0,5,3,3,0
50,0,22.0,39.0,20,41,23,38,22,38,20,49.0,8.0,49,21,40.0,23,46,20,42.0,10,760,86,6.0,38.0,8.0,5,3,3,10
50,0,22.0,39.0,20,41,23,38,22,38,20,49.0,8.0,50,21,40.0,23,46,20,42.0,10,760,87,6.0,36.0,8.0,5,3,3,20
60,0,22.0,39.0,20,42,23,38,22,38,20,49.0,8.0,50,21,40.0,23,46,20,42.0,9,760,88,5.0,34.0,7.0,5,3,3,30
50,0,22.0,39.0,20,42,23,38,22,38,20,49.0,8.0,50,21,40.0,23,46,20,42.0,9,760,88,4.0,33.0,7.0,5,3,3,40
60,0,22.0,39.0,20,42,23,38,22,38,20,49.0,8.0,51,21,40.0,23,46,20,42.0,9,760,88,4.0,31.0,7.0,5,3,3,50
40,0,22.0,39.0,20,42,23,38,22,38,20,49.0,8.0,51,21,40.0,23,45,20,42.0,9,760,89,3.0,29.0,7.0,5,3,4,0
50,0,22.0,39.0,20,42,23,38,22,38,20,49.0,8.0,50,21,40.0,23,45,20,42.0,9,760,90,3.0,28.0,7.0,5,3,4,10
50,0,22.0,39.0,20,42,23,38,22,38,20,49.0,7.0,50,21,40.0,23,46,20,42.0,8,761,90,3.0,28.0,7.0,5,3,4,30
50,0,22.0,39.0,20,42,23,38,22,38,20,49.0,7.0,50,21,40.0,23,46,20,42.0,8,761,91,3.0,27.0,7.0,5,3,4,40
60,0,22.0,39.0,20,42,23,38,22,38,20,49.0,7.0,50,21,40.0,23,46,20,42.0,8,761,92,3.0,26.0,7.0,5,3,4,50
70,0,22.0,39.0,20,42,23,38,22,38,20,49.0,7.0,50,21,40.0,23,45,20,42.0,8,761,92,3.0,26.0,7.0,5,3,5,0
70,0,22.0,39.0,20,42,23,38,22,38,20,49.0,7.0,51,21,40.0,23,45,20,42.0,8,761,92,3.0,26.0,7.0,5,3,5,10
30,0,22.0,39.0,20,42,23,38,22,38,20,49.0,7.0,52,21,40.0,23,45,20,42.0,8,761,92,3.0,25.0,6.0,5,3,5,20
40,0,22.0,39.0,20,42,23,38,22,38,20,49.0,6.0,52,21,40.0,23,45,20,42.0,8,761,92,2.0,25.0,6.0,5,3,5,30
50,0,22.0,40.0,20,42,23,38,22,38,20,49.0,6.0,52,21,40.0,23,45,20,42.0,7,761,93,2.0,25.0,6.0,5,3,5,40
50,0,22.0,40.0,20,42,23,38,22,38,20,49.0,6.0,53,21,40.0,23,45,20,42.0,7,761,93,2.0,24.0,6.0,5,3,5,50
50,0,23.0,35.0,21,36,23,36,22,34,21,52.0,5.0,16,22,33.0,24,41,20,38.0,6,766,79,1.0,40.0,3.0,5,3,11,0
50,0,23.0,35.0,21,36,23,36,23,34,21,51.0,5.0,17,22,33.0,24,41,20,38.0,6,766,79,1.0,40.0,3.0,5,3,11,10
40,0,23.0,35.0,20,36,23,36,22,34,21,51.0,5.0,18,22,33.0,24,41,20,39.0,6,766,78,1.0,40.0,3.0,5,3,11,20
30,0,23.0,35.0,20,36,23,36,22,34,21,51.0,5.0,20,22,33.0,24,41,20,39.0,6,766,78,1.0,40.0,3.0,5,3,11,30
40,0,23.0,35.0,20,37,23,36,22,34,21,50.0,5.0,23,22,34.0,24,41,20,39.0,6,766,78,1.0,40.0,3.0,5,3,11,40
40,0,23.0,35.0,20,37,23,36,22,34,21,50.0,4.0,24,22,34.0,24,41,20,39.0,6,766,77,1.0,40.0,3.0,5,3,11,50
40,0,23.0,35.0,20,37,23,37,22,34,21,50.0,4.0,25,22,34.0,24,42,20,39.0,6,766,77,1.0,40.0,3.0,5,4,0,0
50,0,23.0,35.0,20,37,23,37,22,34,21,50.0,4.0,26,22,34.0,24,42,20,39.0,6,766,78,1.0,40.0,2.0,5,4,0,10
60,0,23.0,35.0,20,37,23,37,22,34,21,49.0,4.0,26,22,34.0,24,42,20,39.0,6,766,80,1.0,40.0,2.0,5,4,0,20
50,0,23.0,35.0,20,37,23,37,22,34,21,49.0,4.0,29,22,35.0,24,42,20,39.0,5,766,81,1.0,40.0,2.0,5,4,0,30
50,0,23.0,35.0,20,37,23,37,22,34,21,49.0,4.0,29,22,35.0,24,42,20,39.0,5,766,82,1.0,40.0,2.0,5,4,0,40
60,0,22.0,35.0,20,37,23,37,22,34,21,49.0,4.0,29,22,35.0,24,42,20,39.0,5,767,84,1.0,40.0,2.0,5,4,0,50
60,0,22.0,35.0,20,37,23,37,22,34,21,49.0,4.0,30,22,35.0,24,42,20,39.0,7,767,85,1.0,40.0,2.0,5,4,1,0
50,0,22.0,35.0,20,37,23,37,22,34,21,49.0,4.0,31,22,35.0,24,43,20,40.0,4,767,86,1.0,40.0,2.0,5,4,1,10
60,0,22.0,35.0,20,37,23,37,22,34,21,48.0,4.0,32,22,35.0,24,43,20,40.0,4,767,86,1.0,40.0,2.0,5,4,1,20
50,0,22.0,35.0,20,38,23,37,22,34,21,48.0,3.0,33,22,35.0,23,43,20,40.0,4,767,87,1.0,40.0,2.0,5,4,1,30
50,0,22.0,35.0,20,38,23,37,22,34,21,48.0,3.0,33,21,35.0,23,43,20,40.0,4,767,88,1.0,40.0,2.0,5,4,1,40
50,0,22.0,36.0,20,38,23,37,22,34,21,48.0,3.0,33,22,35.0,23,43,20,40.0,4,767,88,1.0,40.0,2.0,5,4,1,50
50,0,22.0,36.0,20,38,23,37,22,34,21,48.0,3.0,34,21,35.0,23,43,20,40.0,4,767,89,1.0,40.0,2.0,5,4,2,0
40,0,22.0,36.0,20,38,23,37,22,34,21,48.0,3.0,34,21,35.0,23,43,20,40.0,4,767,89,1.0,40.0,2.0,5,4,2,10
